    7.781e-02 ;            -1.734; -0.1858   ;-8.006787e-01  ;        -1.357;0.02292  ;  0.190464 ;     0.447;   -1.3224807e-02;   0.024885       ;  1.1;8.45622e-01;0.31070   ;    -0.659;0.56693   ;-1.50309e-01 ;        1.210949e+00  ;  -0.46    ;-0.0800	;  5.8e-02      ;         -0;   2.4e+00 ;         1.3e+00;             -0.6;   0.659234         ;-0.8643924        ;    -0.65;       -0.08 ;        -7.4e-02; -0.74;-0.4017344;         1.709;        6.30e-01	;-3.44374e-01;   0.3379518;         1.17;   0.0457;-0.08059     ; 2.5;       6e-01  ;       -1.1222  ;8.42726e-01;-1.415;     -1e+00         ;      0.31707  ;     -2.643e+00;    -0.975 ; 1.75e-01;         1.13    ; -1.37237e+00;       -0; -5e-01 ;    2.0208; -4.2410e-01;           0.7         ;       1.688292e+00        ;            0.01   ;        -1.4734      ;        -0.4   ;6.27e-01  ;           2;       0.9912 ;   -0.8045 ;-8.47701e-01		;   -6e-01  ;   -0.46;      -0.46		;  0.4;   0.4025; 5.352026e-01;        -0.5;-1.0083959;     0         ;1.87;     1     ;           0.78       ; 1.882250e-01;     3.60542      ;-1.458175e+00;   8.7844e-01 ;  -3.389e-01;   0.66 ;     1.4e+00    ;0.70      ;1.0770e+00;-1.2170708e+00; 0.1619279	;          0.24  ;      7.361e-01; 1.4923			;       0.8        ;9.83465e-01      ;     0.4;               -1;-0.19932         ;     -0.5803474 ;        -0.76 ;         -1  ;        0.4882674 ;          -0.029 ;          0.94; -0.2966167;-1.4   ;   6e-01;-0.9942932  ;-9.5891e-01      ;-9.197463e-01;        0.494  ;      -1.173 ;           0.241    ;        -0.96867 ;-1.574405;       -0.1736    ;      -0.4061198        ;-0.575423  ; 5.66793e-01;           -2;        7.4e-01   ;               2   ;  0.22    ;-6.876895e-01         ;                  0.79	;   -0.3829        ;  -1;      0.07704;   -0.2;          -0.24605      ;      -0.4  ;      -1.75e+00   ;          1.0101        ;  -8.115e-01    ; 0.7;0.561307;            0.3;     -0.428 ;         -2.4827 ;                1.7253 ;          0.82 ;       0.4;          0.33         ;5.35e-01;   1.2292e+00;        -2  ;   1.611e-01;              -0.1; -8.65221e-01   ; 0.1721018;2.6354;9.05e-01;       -2.8189089e-01     ;         -0.649 ;                2.628;         -6e-01;  -0.5277691   ;        0.58; 1.46657e+00;          0;   1.529;         0.1
-1.16e-01  ;     -0.1;                   0.8 ;         3;        7.1838e-01    ;      -0.75237;       -2.1498		;  -5.0e-01;   -3.302e-01;        1.15171  ;         -0.21207      ;      -1.18;       9e-01;3.7994841e-01;          -1;    1.0e+00	;    1.038e+00			;-0.404017;          2			;        -0.4;7.7743653e-03;  0.59025;         9e-01;  2e+00     ;  3.7379e-01      ;             0.2   ;        1.315e+00        ; 2.0053e-01      ;      0.17;2.818034e-01;0.3139 ;        8.28809e-01      ;2.39177e-01 ;           1  ;-0.9502;           -0.5			; 0.2065448;0.0612322       ;5.8846412e-01    ;  -0.9 ;    1.198132       ; 2.29085e-01        ;       -8.085477e-01;           -1.7     ; -1.0;        0.569;-1.38486e+00 ;   -7.21008e-01;-8.8702e-01		;          -1.1452e+00 ;-4.25e-01;     -1  ;  -0.4793567 ;      -0.4499995  ;        -0.2;    1.29 ;        0.2516;     9.0456256e-01;-0.507         ;              -0.289192;            -0.3   ;      -7.3761606e-01;  0.1354046;      -0.619074; -0.92;  0.677;      -0.447964   ;            0.37 ;    -6e-02;           -0.541 ;         -0.9     ;     -1.2300;      0.9610     ;    0.241501         ; -9.0203777e-02      ;           0.8028  ; 1.610607e+00        ;-2.15803e-01;  1   ;  0.395321      ; 1.3;                2.182;  -1.3   ;   -0.4376992   ;-1.6370905e+00  ;2.766 ;   -3.5422e-01;         -1.60759;    -0.9;       -0.4442  ;      1.7e+00;         0.6      ;-4.506e-01      ;      -0.717  ;         -1.07;-7.0e-01;     2.202e-01    ;        6e-01 ;-0.871  ;          -0.293 ;        1.537e+00   ;   -0.963;   1.4350714;      -1.2786     ;        -1.49531  ;   -0.23 ;            2;           0.4152      ;0.5195  ;    0.608;1.0335023e+00     ;-1.416799e+00   ;       0;-7.74e-01;             0.10   ;  -4e-01;1.177047e+00        ;         3 ;     9.6e-01   ;  -0.6154244    ;-0.6309772		;    -9.2821988e-01 ;-2.2555026e+00     ;      0.2 ;8.874e-01;         2.482;              1 ;-0.1855;   1.07065e+00; 7.1e-01;    0.7;  -2.258  ;       1.30  ;    -0.1223292;       0.040;-0.525;-1.5042e+00;      0.836108      ;       3.1e-02; -0.701567   ;-5.778e-01;         -8.1500026e-01       ; -0.242488; -0.6229776;                 2 ;   0.49341       ;4.99093e-01;           2.15e-01;        -6.65089e-01         ;-0.032   ;-3.526e-02    ;      0.9       ;-1.74377e+00;      -1.1;  -2.339384e+00;     -6.03e-01;       -2.3618; 1.761e+00;       -0.73
1.4265832        ;  -1.1;      -0.467028; -0.35642       ;       0.9;  -1.0682			;  6.429e-01    ;2.76276e+00;-0.5;  6.8887119e-01;     0.4;    0.419123;-2.6069279e-01   ;      1.162475;      -2;        -5.058216e-01;       7.817414e-01    ; 0.2076 ;          -1.22e+00;0.273529    ;  -0;-0.214437   ;  -2.170e+00         ;          -0.468649;           1e+00;     -1.0735;-0.021;  -3.092e-01;            0.27;3.04857;1.03446e+00    ;     0.7584842; -0.611 ; 1.097846e+00   ;     -1.018218       ;        1.208601e+00  ;    -2.0134625e-01;         1.01;      2.28301;         1.5045;        1.11     ;-0.851969 ;        -0;         -0.50       ;      1e+00;  0.3953557 ;   -1.356894;-0.741;  -5.2637e-01  ;           1.4;        -0.1;      -1.1575;   -8.79223e-01;       1.2     ;  1.09880;          -1.2e+00;    -0.5784    ;0.26188	;0.796506;          -0.9128508;        0.11        ;   -0.757726 ;   1.54e+00   ;    -0.5002531;                  1.107;1.6709045e+00        ;              1   ;   -0.90731   ;0.8863       ;      0.2;          -1.9   ;                -1;        0.18;-2.754e-01 ;0.203;       -0.2;     0.5425905 ;2.2752     ;    0.532  ;     0.25841;      -1.9169711  ;  -0.3 ;        0.7 ; 0.9486856 ;    -0.17367 ;-0.67;     1.06409   ;    0.249195;       0.7431    ;-8.0087489e-02  ;                  0.2 ;      -3.99e-01;          0.34    ;  -1.69e+00    ;    -0.2416365  ;1.5168e+00 ;       -0.03;     0.20679;         -0.2333     ;                 -1.4	; 0.1831376;   4.03189e-01 ;     -6.78779e-01;       -8.7e-01    ;       9e-01;              -0.8903  ;    1.195202e-01;         -0.3;1.1984270;-2.408216 ;       -1.122333;          0.606275  ; -3.506e-01;          0.2      ;-5.527e-01;         -0.6229938;   1.29     ;1.0e+00;0.258045;0.253  ;  -4.2e-01    ; 1.0446324 ;             0.301960       ;     0.7028047 ;1.7813e+00        ;      -0.32;        1.5e+00 ;       -0.9 ;             1 ;-2.043e-01;         9.2834509e-03 ;-0.24816;    0.1;       8.04e-01;       -0.4  ;     1.407  ;       0.4881;    -1.590e+00;      2   ;-0.4951005		;        -1.81285e-01;-0.324 ;-5.332050e-01     ;0.40425;9.3611e-01;        6.41356e-01; -0.29;     1.29e-01  ;      1.8;         -1;            0.9; -0.2555103;   0;-1.61e+00    ;      6.3e-01		;           1   ;    0.811379;         1    ;   0.249
   -0.397223;    -0.406847    ;     -2.0e-01;      0.4921;       1.96;         -4.29955e-01  ; 1.22538   ;        -1.44681;         -0.31715 ;       -0.74;     1.2017   ; 1.557   ;   1.8831159;    1.578e+00;1.3153085e+00;     -1.8421349e+00  ;  -1.3461;          0      ;     0.47       ;    -0.9420991  ;          0.4164       ;-0.1271;       -1.10    ;               -1       ;          0.552 ;  0.92         ;     -1.1063954		;       0.4197  ;0.0666503;   7.600e-01     ;         -3.943832e-01;-5.9e-01;           0.4   ;       0.563406   ;       2    ;             0.4;  0.146;-1.0434201;      1.7219   ;3.795212e-01;      0.834; -0.6209969; 7e-01;   2.43255e-01;         0.07;      1.7511526;      -0.437;      0.23290;   -0.37;     -5e-01  ;     -1.459615;      2.52  ;  -0.572830 ; 0.033106  ;  -4.028e-01   ;       -0.47375   ;-4.5336067e-01     ; -0.565674   ; 0.1858      ;         0.5455447     ;  1.14261; -0;          5.4531e-02;      -1.76155;-2.1        ;  -3.311792e-01;      1.6 ;  1   ;       -0.027 ;     0.2059    ;   -1.078273       ; -0.13368;          0.2   ;         8.25735e-01  ;        0.4;   -7.13058e-01     ;           0.2   ;              -0.8			; 5.524459e-01;        -1.45182;5.4781973e-01;        -0.6756469;1.387e-01;1.91   ;     -0.658; 1.67e+00         ;  0.4      ;  -1.495     ;1.2740e+00  ;             -0.3381 ;               0.13;4.8893527e-01 ;   -0.654       ;      -0.565   ;    1.0224e-01       ;      -0       ;-6.75552e-01   ; 1.969e+00		;3.200e-01;                   0.2;           1;         -1.499       ;   0.783801 ;        -1  ;         -0.32      ;   -0.372  ;     -0.0916; 1.97e+00;     2.12938         ;           -1.36e+00;0.29451    ;   -6e-01     ;-1.871549e+00;    -2.9e-01   ;            1.16 ;          0.710907   ;    -2     ;  0.0974 ;    -0.03       ;      6.00974e-01    ; -1.314 ; 1.0        ;     -0.33;       -1.7      ;    0.48326       ;   0.6997;-1.067891;     -1.0781;           -2;     1.621213     ;      -1.4;          -0.29578;           1 ;        -0.8       ;             1.3e-01;-0.7; -2.45    ; -7.87136e-01  ;      -4.3550109e-01  ;       2;         0;       -0.51835;         -1.3   ;6.58334e-01			;      -0.6088;       1.16;       -2			;-0.92;       -0.30 ;    -0.7183 ;        2;         -0.6;-2.3561049e+00       ; -7.79015e-01;   -0.7 ;      0.6      ;-0.540336;      -0.3    ;0.0380
       -1.38;  6.933e-02   ;0.6458675;          1e+00  ; 1.68e+00;  0.2;-5.5878e-01  ;   0.66;-1.0521 ;    2.9044327e-01;     0.5	;        -6.56e-01	;  -0.6 ;     -0.07;    2.6e-01;     0.280338;                -1.2;           -6.64e-01 ;      -0.9904404;     -0.42;-1.71002e+00         ;   -6e-01   ; -0.72783  ;0.293;  0.411         ;          -1.2      ;1.63679e+00;   -2.2e-01  ;       7e-01 ;    -0.25039		;-0.5;   -3.9e-01;-0.5912;     4.6e-01		;-1.300671e+00  ;       0.1;       -1;            5.66e-01;1.81799   ;      1.125292 ;    2e+00;  0.183;   1.0112080e-01;    -1.042519	;3.4691e-01;      1.211984  ;      0.943 ;      -0.50 ;               -0.5      ; 0.432;     -0.7;  0.9913904 ; -1.7e-01  ;             -0.42788;        -2   ;         -1.81e+00 ; -0.95885         ;      -0.09 ;         1.70e+00 ;   0.05442713;            1.58424 ;         -0.1;    0.059;    -0.8237751 ;     0.571821  ;-2.060727;2.6750189e-01  ;         -1;     -0.266745;   1.3552e+00       ;             -6e-01 ;-0.091951  ;           1.2  ;0.641071;9.6823e-01;-0.0;        -0.026 ;      -0.1     ; -1.211e+00;             0 ;        0; 0.720;         -1.0279;1.0415040e+00;             -1.3084;1.86696e+00;           -1.18e+00      ;        0.522      ;      6.5240e-01  ; 0.8723282    ;      -1.635634  ;       -0.29   ;      -1;           -1.04; 0.340528    ;    1.5561314;   0.06207;  2.0930833e+00;       -4.50479e-01;-1.26615e+00 ;     0.9723470   ;           0.3849830   ;-6.28626e-01;      1.04;      -0 ;       -1.1;          1;           -0.25 ; -0.09793959;             -1;5.9418556e-01        ; 1.1199      ;          0.87   ;        0.122			;0.94;-0.22    ;           1  ;        0.2528447      ;         -0.4;     1.64; -8.0523e-01      ; -8.1151e-01;    -0.7;2.2372617e-01    ;  -1.29111;         3e+00;1.57971e+00; 0.7;     -2.2954573;-0.7   ;       -0.7       ;    3.8e-01;5.2518947e-01	;      -1.6      ;      -3.6e-01;  -1.4e+00; 7.197773e-01       ;   7.47474e-01    ;-1.27;  0.5356;    -0.0567617         ;   5.9928e-01       ;                 -0		;      -1.3e+00			;      0.8313561;-1.0220e+00;  9.2872e-01        ;      0.6; 9.7134079e-01      ;    5e-01; -2.155    ;1.5659398	;    1.27     ;    0.149;-1.85e-01       ;      -8.089e-02        ;   4.87906e-01 ;    2;    -2.95086e-01
  -1.38    ;     -0.30475     ;   1.1862085;        -1   ;    -0.485;        -0.4; -1.14592        ;   0.6749 ;       -7.2e-01 ;  0.1723704        ; 8.2063e-01  ;       -2e-01;-1.2054280  ;  1.8e+00	; 1e+00;        1.0     ;       0.4230;   -2;  4.029032e-01 ;   0.517  ;       -1.5946e+00;6.673841e-01;-6.0120e-01 ;    -0.9800608;   7.4952e-01;   3.042366e+00;-1.4638e+00;    5.170e-02  ;   -0.169562;         0.1507948         ;  1.010880;        0.619 ;       -2e-01;      -0.49544;2.2911657e-01   ; 2.45     ;-1.6536220e+00;-0.781637;     -0.1489118     ; -0.53   ;  -9.526885e-01	;         -1e+00		;-0.164308   ;        -0.157 ;     0.4       ;            -0.417;                -0.41     ;   -0.8;         6.5476494e-01;  1.5e-01;         1  ;         1.184e+00    ;    -2.14935e+00      ;  -1.8e-01      ;        -1.9471e+00 ;         -0.3135606;          -2;   -0.60265;         -1.08;         1.715 ;   4e-01     ;   -2       ;          1; 1.50e+00; -0.024108        ; 1.472326e-01; 1.0192700        ; 0.724125;          -0.12       ;   -1.2;2.5746e+00  ;        -0.3642 ;  0.55590;       -0.136629;            -0       ;      -0.281;      0.1353732;      -0.4;   8e-02;  1.14  ;      -5.2296916e-01 ; 1.180e+00       ;       -0.2865         ;          -0.5;     -4.21455     ;          -2.4 ;            2.1876 ;2.08358e-02;    -0.763;    0.82;   1.1e+00   ;     -0.6431418   ;    -1.18114        ;    0.859214;                 2;   -0.016423;-8.770343e-01     ;      -1.2749945e+00;   0.181888   ;-0.3300029;      -2.015e+00;     -0;           6.7e-01;      -0.81;             4e-01       ;            1;         -1.31e+00   ;             2.1      ; 9.4349524e-01    ;   1.1151;       0.6786;      1.783e+00 ;      0.637;-1.23;       -1.6e-01;1.02661;        0.012462;0.2673 ;     -0.857 ;           -0.3;         0.96235  ;      -2;      -8e-01;        0.79428   ;       2e+00       ;  -0.542;       -0.5;       6.6e-01  ;      -0.039392;  0.3802681;        -3.7926e-01;-6.288522e-01    ;  -0.2768;      -0.8786127;0.014904;   0.0834			;            1.2;       0.0021811    ;  1.2436402e+00      ;                1; -1;   -0.958599;  -1;  -1.0068553   ;        -2.213e-01         ;         0.15;   6.51803e-01;       -2.77e+00;2.74695   ;       9.3e-01;         0.709  ;         -0;-1.8162769e+00;    -0.749279 ;-7.625e-01         ;-1.73   ;  -1.7;       0.069;   2.9071e-01
      -1.6717;      -0.5			;9.5189832e-01;   0.7 ;0.880350;          1.1;  1.2187  ; 1.0e-01   ;     0.685598; -0.1987       ;        -0.28   ;-0.178931      ;         0.86  ;       -1;  0; -1.345;            -1.298	;   -0.118385        ;       -0.864;-0.5621615;  -1;       1.50887e+00;        1.9529e+00;-2.77e-01;   0.755258;   0.5103819 ;      1.2  ;    -1.818996e-01 ;     0.61691      ;0.1182941  ;     -4.89e-01;0.5192571    ;      2.628 ;    -7.3e-01  ;   0.3;3.00278e-01;         -2     ;    0.256578;-0.11499;             1.09    ;   -5.17582e-01;1.442648			;   0.490955   ;  0.2316     ;       0.8647        ;1.660088  ;   7.974e-01    ;       -1.19       ;        1.535; -9.450e-01;  -0.319647;-0.21659    ;1.565892; 1.4     ;          1.2;-1.102989    ;           1.4236183      ;-0.3959;        0.4303;-0.6011459;  0.9268			;    -1.395578  ;-2.51449;    0.45 ;  -1.618; 7.522e-01;  1.299985;        -0.4934;            -0.794706       ;        1.2;             2 ;     -4.7617796e-01      ;        1.9944185e-01  ;1.269915;  0.761212 ;             0.4    ;      3.055026e-01   ; 0.36271;   0.1269908  ; 1.68516      ;-0.17        ;               -0.8033        ;    -1.6  ;      1.20;-0.7391 ;        0.824;         0.11122;           1 ;     1.7331  ;   1.850e+00;         -5e-01			;          1.681; 0.24022       ; -0.4280212       ;        -8.84731e-01 ;   -0.18814;      2.6e+00  ;   -0.7351322;       1.36;    2.4288e-02 ;-1.15694e+00;      0.598332        ;         -1; 4.3819e-02;       0.956  ;0.01981017;           2.1 ;         -0.356   ;1.608  ;   -1.15458 ;-1.22132e+00   ;  -1.11895;                 0.185    ; -1.12    ;-0.5     ;       -1.1480;           0.3      ;-2e+00 ;        0.159     ;        -0.5;       1.8    ;   -7.71e-01; -1.62912 ;  0.76;           0.680;            0.1779 ;     2;          0.233     ;       0.2249059 ;       4.57512e-01  ;     -0.3402;        3;-0.18   ;                      2      ;  3e-01   ;        2.74;       0.65  ;  1.38988e-01;         1.2			;-1.8e-01    ;       0.6644         ;-0.597951   ;-0.2487; 0.38284 ; 8.034416e-01  ;        0.4;       0.433; 5.52996e-01      ;         -0.01234;-5.097e-01   ;               1.593488  ;   0.20664 ;            1.44    ;  0.0567 ;              0.8;          -1    ;         1.394651e+00;  -1.38  ;   0.04769
-5.88e-02	;        3.520961e-01    ;  -7.4e-01;      0        ;     -5.9e-01 ;      0 ;-8.9e-01      ;-4.01157e-01;    -1.83; -0.7484 ;               -0.7     ;      1.7e+00     ;1.6451;         -8.057e-01; 0.3 ; 7.9510e-01        ;      0.08826; -1.56748   ;  -0.770003;-0.422934  ;        -0.114     ;           0.30;         -0.096960     ;       -0.6223972;                 0.03    ;     -0.949;7.1163e-01;         -2.1         ;    -5.370e-01      ;       1.66         ;0.677; 0.03502;-6.75e-01  ;-0.1688;-1.0539;-0.9    ;      -0.8     ; -1e+00;-0.108115     ;      1.0943        ;        -0.7    ;  -0.29;   0.8976097  ;  -0.553;            -0.4719860;         2.0192e-01;   0.1848 ;   -1.22938e+00    ;  -3e-01 ;        1.25722  ;          -0.2;  0.0890296;            0.4     ; 0.53035;      -1  ;     0.7155485 ;-0.85548;    0.6764  ;  -6.39522e-01;0.68201;    0.2629;          -0.3;          -1     ;    -1.31411; 0.614997;      -0.29472;      -1.21;     0.370;      -0.26088;        -1.065574  ;  -1.580e+00  ;         -0.4       ;      -0        ;-0.5339415;1.516491e+00;   0.04     ;    0.311789     ;-0.2023;-0.888636 ;         -1.62617e+00;          1.4950 ;  -0;      -1.98483e-01;        -6e-01;    0.896       ;          -1;     0.70454 ;                 0.328;      0.85;         -0.12419;  -1.3560563	;-2.06e+00;       0.8933525;  2.2e-01;      2     ;0.333677        ;   -9.27364e-01  ;         0.43;            -1 ;        1.1218;-1.9e-01       ;    1.24;               1		; -6.912295e-01   ;       -1.34991e+00 ;    -1.199e-01 ;            -1;-4.432e-01 ; 0.56357 ;   -0.3555139;        -1.4e+00         ; 0.118114;5.108406e-01     ;-0.05346291;            1.7;1.16373e+00        ;      2.0683e+00;          5.140e-02  ;    -1.838e+00      ;-1.5379e+00;         1.57919   ;                -0.0  ;0.5547  ;5.07421e-01;3.2994e-01   ;    2.252e-01;             0.97;7.1e-01;          -0.6;0.451323		;      2.252        ;          0.36;       -0.73        ;1.3495 ;           2.1e+00  ;     0.07641  ;  2         ;      -7.43241e-01  ;           0.2; -0.9     ;       -1.7 ;-6.938041e-01;     -1.25;      0.8; 2.2194850e+00      ;      -2.0681e-01		;         0;        3.18385e-03  ;     1;       -0.726562   ;   1     ;       1e+00;    1.23769  ;-0.09573;     -0.3   ;   -9.3491056e-02;      5.9e-02     ;       -5.08e-01  ;       0.7
-1.528863e+00         ;      -0.2  ;      2.389e-01;  -1.564e+00 ;3e-01 ;     0.2492    ;       1  ;       0.7122803        ;  -1.37 ;                 -1;   -1.366 ;     0.458;      0.67      ; 2.02e-01         ;  1.131373e+00 ;        -9.08140e-01;   -1.243056e-01	;     -1;     1.930      ;      0.78		;     0.907   ;       -0.87; 1.03e+00;  -0.265   ;  -0.1185064;         -0.8    ;-0.75;      1e+00      ;   1.26865e+00  ;3.05e-01         ;          0.2;      1.05232;   0.0063;3.3e-01;            2       ;  1.3602     ;  -1.0e+00;       0.03833; -1.296         ; 0.78      ;      -3.81e-01   ;    -2   ;        -1.084e-01;    -0.39    ;   -1.852e+00    ;          -2;           2.62   ;-1.678791e+00;     -0.56560   ;0.0799063;           1.0200   ;        -1e+00;3.2593e-03;    -1.79457;8.06e-02;        5.58e-01 ;       -1;  7.134313e-01;         -0.83        ; -1.1e+00;           1.78; 0.095 ;1.195 ;           -1.0474;    -0.349496;  4.3722e-01 ;-0.0219611;     -0.356;     9.4e-01 ;      -8e-01  ;   -4e-01;           -0.9  ;     1e+00     ; -1.042330;         1.758; 0.4   ;   1.416e+00 ;     -0.69805  ;0.18216  ;       -0.0834			;              0;-5.4440e-01 ;    1.447;-0.30750;-9.1594e-01     ;       4.185798e-02			;     1.5643356        ;           0.6 ;     1.39e+00;         -5e-01    ;          1e+00;      0 ;     1.5;2.2942768e-01     ;         0.959561      ;      0.3388    ;-1.228e-01;    -8.7e-01;  -1.1894e+00   ;       -0.28; -1.5945459e+00  ; -0.05447;  0.9;-2.218;    0.4761226;             -0.32277;            -1      ;        6.116e-01         ;5.59162e-01;      -1.14835  ;    -0.2217925	; 1.3612;0.748  ;    0.5;        -0.2902     ;             0;      -1.646e+00;9.12e-01;-5.99469e-02  ;         -2.3e-01;         0.6;       0.71662;          -1   ;       0.804299;    -1.215e+00   ;        0.08451        ;           1.2;        0.256   ;    1.55 ;    2.8322693e-01   ;-3.11e-01 ; -0.249160      ;        0.2569683;1.377;            -0.33;    0;      0.9;           2;  -2.0407e+00      ;         1.9 ;               2        ;     -1.43852;      0.386        ;-0.31542;       -0.1;     2; 1.2393; 1.7112e-01 ;   1.8;  -1	;                0.21    ;1.184013;           -1.4        ;        -0.674567;        -0.753  ;       2.069196       ;  -0.46;-1.699e-02 ;  1.6e+00 ;  
      9e-01      ;    -2.103444 ;   1.0840188e-01     ;   0.4711;              2e+00;  -1.0034    ;   6.1e-01;-1.433     ;     -0.249 ;   4.144e-01;8.15e-01  ;   0.738   ;  0.7;    3.246e-01    ;   -1.4474556;3.5902580e-01    ;    -0.7046;        -1.0549179e-01;-3e-01;     0.8         ;      1.63434;-7.2057e-01;  -0.20;  0.6;              0.19 ;-3.6134883e-01   ;-0.0777796; -0;     1.50808;       -0.59318   ;           2.2  ; -1.561255;   0.1809;                   -2; -1.5550102;     -0.6844 ;       1.1;   -5.12e-01    ;-1.037e+00;-1.914483e+00;    -0.523  ;        0.09     ;         -0.3534         ;-7.4170101e-01;  3.420677e-01;      -0.198784    ;0.0915;1.3891 ;   1.803086   ;        2.4993e-01   ; 0.097854         ;      -2e+00;      0.87;-1.84695e-01;         0.945727 ; 1.8095174e+00 ;   -1.38;   3.3069e-01;          -1    ;    -0.483765   ;           0.115;-0.15295      ; -1.0704584;  -0.14;              -1      ;       0.5;  -1.16819e+00;     3.5e-01  ;        -0.1;         -0.46      ;2.7134069e-01;    -5.3e-01   ;0.845401       ;-7e-01 ;           1.2			;0.0450 ;       1.10235  ;    -0.18568      ;         0.45411;    -0.21471;           0.6    ;2.67016e+00;            -0.82 ;4.2652566e-02         ;-1.346417e+00;      1.9289 ; -0.467364;-0.849901 ;    1.2; 1.3853082e-01;          -1  ;-2.1e+00         ;        -1.4296         ;  0.8 ;         -1.0399420   ;        -1.0371 ;3.9411697e-01    ;      4.33986e-01     ;     -0.268       ;8.27079e-01;  1.32971       ; -0.62    ;        -0.53         ;          -1.8789172;            -1.5508;  1.2e+00     ; 0.5721468    ;    1.08159e+00   ;       0.8206403   ; 1.3759e+00    ; 0.4568     ;   -7.61e-01;-2.07  ;-5.0604374e-01;      -1.2e+00   ;         1.399  ;-0.3543884    ;    2    ;         -7e-01     ;   0.0671      ; -2.736874;      1.07960;        -0.036;            0.19         ;      -1.0;     -1e+00;-1.33878        ; -1.4300155;        -1    ; -7.396310e-01 ;  2.9806e-01     ;          0.363;     3.709e-01  ;-0.5124706  ;     -0.55028 ;-2.36191e-01   ;-0.4482; 1.642     ;6.349938e-01         ;   9.568e-01 ;         -0.6 ;4.5343e-02       ;          0.051804;-7.193276e-03	;              0.62			;      4.3187e-01;   2.210808e-01     ; -8.12e-01        ;    -0.93;      -0.71393   ;      -0.8;       4.901532e-01;        1.723    ;   -9.25e-01 ;-6.458275e-01	;     -0;         0.1;-6.647405e-01;-3.4958458e-01
